id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
504978,2013-08-08,research,44.0281666667,-92.492,28365,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,subspecies,"427 West Frontage Hwy 52 Rd Nw, Rochester, Minnesota, US",chrispherp,1,http://www.inaturalist.org/observations/504978
605389,2013-07-21,research,47.221665,-95.195324,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Itasca State Park, MN",markg,1,http://www.inaturalist.org/observations/605389
1261069,2013-07-21,research,45.080464,-92.793245,39847,Graptemys pseudogeographica,False Map Turtle,Reptilia,species,"Stillwater, minnesota",happymoose,5,http://www.inaturalist.org/observations/1261069
8864173,2013-09-04,research,46.7993460622,-96.1211013845,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Becker County, MN, USA",sgoodchild,1,https://www.inaturalist.org/observations/8864173
10237681,2013-07-27,research,46.7649907484,-96.2336257473,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Parke Township, MN, USA",cideeci,2,https://www.inaturalist.org/observations/10237681
10915668,2013-05-18,research,45.055,-92.9698333333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Birchwood Village, MN, USA",millennialmyces,1,https://www.inaturalist.org/observations/10915668
11247247,2013-06-14,research,46.5834116317,-96.3378177897,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota, US",danders4,1,https://www.inaturalist.org/observations/11247247
13178129,2013-05-14,research,44.8826480694,-93.1800379491,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Hennepin County, MN, USA",cmlr,2,https://www.inaturalist.org/observations/13178129
13178181,2013-05-14,research,44.8852630826,-93.1851877904,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Hennepin County, MN, USA",cmlr,1,https://www.inaturalist.org/observations/13178181
16590245,2013-06-16,research,44.7785191637,-93.1642866221,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Jensen Lake Playground, Lebanon Hills Regional Park, Eagan, MN, USA",goldygopher75,1,https://www.inaturalist.org/observations/16590245
23823419,2013-06-21,research,46.5384057,-93.347127,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Auto Tour Rd, Minnesota, USA",mnwild,1,https://www.inaturalist.org/observations/23823419
27139210,2013-06-05,research,48.1187744022,-96.1747941747,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Thief River Falls, MN 56701, USA",shaunimulder94,2,https://www.inaturalist.org/observations/27139210
37185015,2013-08-24,research,44.2160528349,-91.848934266,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",mtjones,2,https://www.inaturalist.org/observations/37185015
37957040,2013-08-27,research,44.8621967,-93.6162791,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"3675 Arboretum Dr, Chaska, MN 55318, USA",christoph_moning,1,https://www.inaturalist.org/observations/37957040
37957053,2013-08-27,research,44.8621967,-93.6162791,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"3675 Arboretum Dr, Chaska, MN 55318, USA",christoph_moning,1,https://www.inaturalist.org/observations/37957053
45883911,2013-06-13,research,44.924882,-94.370309,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Wright County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/45883911
45883912,2013-06-16,research,45.0996513889,-93.0502244444,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"White Bear Lake, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/45883912
45883916,2013-06-20,research,45.065946,-94.604754,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Meeker County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/45883916
45883917,2013-06-20,research,45.065023,-94.602824,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Meeker County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/45883917
45883936,2013-07-30,research,45.088954,-94.301183,39556,Apalone spinifera,Spiny Softshell,Reptilia,species,"Dassel, MN 55325, USA",frankziegler,2,https://www.inaturalist.org/observations/45883936
45883937,2013-07-30,research,45.159215,-94.273912,39556,Apalone spinifera,Spiny Softshell,Reptilia,species,"Dassel, MN 55325, USA",frankziegler,2,https://www.inaturalist.org/observations/45883937
52746757,2013-05-16,research,45.1148052843,-93.0228433119,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Minnesota, US",frankziegler,1,https://www.inaturalist.org/observations/52746757
63419890,2013-06-10,research,44.3820960391,-91.9168352047,27153,Coluber constrictor flaviventris,Eastern Yellow-bellied Racer,Reptilia,subspecies,"Minnesota, US",jeff_leclere,3,https://www.inaturalist.org/observations/63419890
63720196,2013-05-13,research,44.0138261955,-93.2794828731,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Saco Farm, Steele County, MN, USA",pauls_tucson,2,https://www.inaturalist.org/observations/63720196
73196540,2013-08-11,research,46.5385877656,-95.8342139864,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"395th St, Dent, MN, US",entzion,1,https://www.inaturalist.org/observations/73196540
108304682,2013-05-20,research,44.33425,-92.13907,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Dumfries, Minnesota, United States",squamatologist,3,https://www.inaturalist.org/observations/108304682
108304689,2013-05-20,research,44.32969,-92.1393,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Dumfries, Minnesota, United States",squamatologist,4,https://www.inaturalist.org/observations/108304689
108304691,2013-05-20,research,44.3096400038,-92.5138651556,515419,Lampropeltis triangulum,Eastern Milksnake,Reptilia,species,"Minnesota, US",squamatologist,6,https://www.inaturalist.org/observations/108304691
108305223,2013-05-26,research,45.9377056189,-92.7293760188,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",squamatologist,5,https://www.inaturalist.org/observations/108305223
108332249,2013-06-08,research,46.8041796137,-96.5347948183,29927,Heterodon nasicus,Plains Hognose Snake,Reptilia,species,"Clay County, US-MN, US",squamatologist,4,https://www.inaturalist.org/observations/108332249
108337505,2013-06-08,research,46.86424,-96.468511,28368,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,subspecies,"Muskoda, Minnesota, United States",squamatologist,0,https://www.inaturalist.org/observations/108337505
108338472,2013-06-24,research,44.2474903059,-93.9783642319,27153,Coluber constrictor flaviventris,Eastern Yellow-bellied Racer,Reptilia,subspecies,"Minnesota, US",squamatologist,6,https://www.inaturalist.org/observations/108338472
108364039,2013-07-20,research,45.3680264989,-93.1572915003,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",squamatologist,4,https://www.inaturalist.org/observations/108364039
108405310,2013-08-04,research,45.40539,-93.19848,28365,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,subspecies,"Bethel, Minnesota, United States",squamatologist,3,https://www.inaturalist.org/observations/108405310
108409378,2013-08-17,research,44.32932,-92.05914,734678,Aspidoscelis sexlineatus viridis,Prairie Racerunner,Reptilia,subspecies,"Wabasha, Minnesota, United States",squamatologist,3,https://www.inaturalist.org/observations/108409378
108441244,2013-09-14,research,43.7531,-91.90801,29306,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,subspecies,"Lanesboro, Minnesota, United States",squamatologist,2,https://www.inaturalist.org/observations/108441244
108962945,2013-09-22,research,44.1912697509,-91.8350026295,115613,Diadophis punctatus arnyi,Prairie Ringneck Snake,Reptilia,subspecies,"Minnesota, US",squamatologist,2,https://www.inaturalist.org/observations/108962945
108962949,2013-09-22,research,44.089015612,-91.9020920331,734678,Aspidoscelis sexlineatus viridis,Prairie Racerunner,Reptilia,subspecies,"Minnesota, US",squamatologist,3,https://www.inaturalist.org/observations/108962949
144836491,2013-09-15,research,44.9797717631,-93.3232640789,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Golden Valley, MN, USA",watts_,3,https://www.inaturalist.org/observations/144836491
148770023,2013-06-08,research,45.2162252603,-92.7787192877,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Marine on St Croix, MN 55047, USA",dave21779,3,https://www.inaturalist.org/observations/148770023
163887664,2013-05-26,research,45.1007468909,-93.548008138,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",cherylbatson,3,https://www.inaturalist.org/observations/163887664
164691978,2013-05-30,research,45.0949189461,-93.5889579266,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Hennepin County, US-MN, US",cherylbatson,3,https://www.inaturalist.org/observations/164691978
175863842,2013-05-26,research,47.2511666667,-92.4426666667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Cotton, MN, US",bogben,1,https://www.inaturalist.org/observations/175863842
187138427,2013-09-15,research,48.0010416,-91.3362479,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Minnesota, USA",brobin,1,https://www.inaturalist.org/observations/187138427
194751328,2013-07-05,research,44.2383132873,-93.9158583573,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Kasota, MN, US",jillymags,2,https://www.inaturalist.org/observations/194751328
197270427,2013-05-06,research,45.5122809034,-92.7280854392,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Chisago County, MN, USA",naturalistdave99,2,https://www.inaturalist.org/observations/197270427
199922410,2013-05-18,research,44.7677728088,-93.1804885193,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Apple Valley, MN 55124, USA",davidholmen,4,https://www.inaturalist.org/observations/199922410
205194292,2013-06-15,research,44.8646666667,-93.5085,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Eden Prairie, MN, USA",wblack6289,2,https://www.inaturalist.org/observations/205194292
220818081,2013-06-12,research,47.0932945394,-94.9145250906,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Nevis, MN, US",schmint,3,https://www.inaturalist.org/observations/220818081
254019710,2013-05-31,research,45.3982913017,-93.3444635331,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"Minnesota, US",carissab,3,https://www.inaturalist.org/observations/254019710
284159099,2013-05-25,research,44.8721208185,-93.6805252615,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Carver Park Reserve, Victoria, MN, US",kevin193,2,https://www.inaturalist.org/observations/284159099
664104,2014-05-06,research,43.758299,-92.004452,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Minnesota Memorial Hardwood State Forest, Lanesboro, MN, US",toddnoel91,2,http://www.inaturalist.org/observations/664104
673739,2014-05-12,research,44.905511,-92.826646,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"13436–13698 30th St S, Afton, Minnesota, US",danielgeorge,5,http://www.inaturalist.org/observations/673739
682012,2014-05-17,research,45.256323284,-93.8276610596,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",eleta,5,http://www.inaturalist.org/observations/682012
688747,2014-05-17,research,45.391975423,-93.9178527153,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",benny2014,5,http://www.inaturalist.org/observations/688747
692195,2014-05-17,research,45.206444397,-93.8154060251,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",rager001,4,http://www.inaturalist.org/observations/692195
692197,2014-05-21,research,44.9311218262,-95.7154693604,39771,Chrysemys picta,Painted Turtle,Reptilia,species,,rager001,1,http://www.inaturalist.org/observations/692197
696927,2014-05-23,research,46.120144,-92.997699,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Northwoods, Sandstone, MN, US",hselen,1,http://www.inaturalist.org/observations/696927
717512,2014-05-17,research,45.2135190079,-93.9721733898,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",rager001,3,http://www.inaturalist.org/observations/717512
730498,2014-06-10,research,43.5942,-91.2814,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"marsh along hwy 26, Houston Co., MN",greglasley,3,http://www.inaturalist.org/observations/730498
730509,2014-06-10,research,43.602926,-91.271667,39847,Graptemys pseudogeographica,False Map Turtle,Reptilia,species,"Reno Bottoms Mississippi River Access, Houston Co., MN",greglasley,2,http://www.inaturalist.org/observations/730509
732765,2014-06-11,research,43.602574,-91.271428,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,"Reno Bottoms Mississippi River Access,  Houston Co., Minnesota",greglasley,3,http://www.inaturalist.org/observations/732765
745882,2014-06-19,research,48.1209,-92.5336,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Orr-Buyck Road, St. Louis Co., Minnesota",greglasley,2,http://www.inaturalist.org/observations/745882
757287,2014-06-27,research,45.552358494,-96.9418047379,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Minnesota, US",skiman1016,2,http://www.inaturalist.org/observations/757287
764553,2014-05-25,research,47.770116,-94.084607,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Lost 40 SNA, MN",elhaase,1,http://www.inaturalist.org/observations/764553
780057,2014-07-11,research,47.203161,-95.253724,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Clearwater, Minnesota, United States",riversedge,2,http://www.inaturalist.org/observations/780057
780340,2014-07-12,research,45.438991,-95.284629,28368,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,subspecies,"56334, Glenwood, MN, US",sharingsharon,2,http://www.inaturalist.org/observations/780340
896478,2014-09-05,research,47.8009887899,-92.3304934088,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"St. Louis County, US-MN, US",tortuga_rapido,1,http://www.inaturalist.org/observations/896478
896485,2014-09-05,research,47.9877534667,-92.2582251179,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"St. Louis County, US-MN, US",tortuga_rapido,1,http://www.inaturalist.org/observations/896485
1260959,2014-08-02,research,45.276956,-92.800574,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Scandia, Minnesota, USA",happymoose,3,http://www.inaturalist.org/observations/1260959
1739892,2014-05-10,research,46.864584,-96.462283,28365,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,subspecies,Buffalo River state Park,danteal56,2,http://www.inaturalist.org/observations/1739892
2499492,2014-06-15,research,44.9533515031,-93.3207020094,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minneapolis Chain of Lakes PK, Minneapolis, MN, US",hwt,2,http://www.inaturalist.org/observations/2499492
4758523,2014-07-07,research,47.0937631781,-95.5290712959,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"56575, Round Lake, MN, US",gonodactylus,1,http://www.inaturalist.org/observations/4758523
4782951,2014-06-14,research,45.7951475218,-94.7348070145,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Todd County, MN, USA",gonodactylus,1,https://www.inaturalist.org/observations/4782951
